init_win_bytes_backward,bwd_packets_s,min_seg_size_forward,init_win_bytes_forward,flow_iat_mean,flow_packets_s,eng_iat_range,avg_fwd_segment_size,total_length_of_bwd_packets,packet_length_mean,bwd_header_length,fwd_iat_mean,flow_iat_std,eng_bps_pps,subflow_bwd_packets,fwd_packet_length_max,bwd_packet_length_mean,eng_fwd_bwd_ratio,avg_bwd_segment_size,subflow_bwd_bytes,flow_duration,flow_iat_max,packet_length_std,max_packet_length,total_backward_packets,fwd_iat_std,fwd_header_length,eng_bytes_per_pkt,bwd_packet_length_max,fwd_packet_length_mean,eng_pkt_cv,true_class
-0.24517798,-0.14721163,-0.8389747,-0.4820006,-0.29938516,-0.17631552,-0.38003385,-0.1821714,-0.0076227756,-0.42936176,-0.010110098,-0.2698112,-0.36873913,-0.42401809,-0.009342957,-0.25415877,-0.347076,0.036611397,-0.347076,-0.0076227128,-0.45467532,-0.38455218,-0.42655247,-0.44175857,-0.009342957,-0.34254137,-0.010343489,-0.4240183,-0.4119297,-0.1821714,-0.5754683,BENIGN
-0.24517798,-0.14820002,-0.8389747,-0.46399897,0.94796497,-0.17704238,-0.3813945,-0.28735262,-0.007714063,-0.58118534,-0.012918793,0.28507674,-0.3708982,-0.57488877,-0.011101489,-0.2817387,-0.5366983,0.19754204,-0.5366983,-0.0077140164,-0.29444283,-0.14358577,-0.49044272,-0.49455976,-0.011101489,-0.3445686,-0.01255917,-0.5748885,-0.4705148,-0.28735262,-0.5754683,BENIGN
-0.13202004,-0.14646181,-0.8389747,0.09405154,-0.30058572,-0.17592242,-0.3799724,-0.01327468,-0.0054229037,0.36341855,-0.005370427,-0.26966515,-0.3694849,0.33046648,-0.0040673628,-0.016281947,0.6531037,0.063433155,0.6531037,-0.0054224515,-0.45237657,-0.38449097,0.56328756,0.8318421,-0.0040673628,-0.34307495,0.0002917791,0.33046427,0.93168604,-0.01327468,2.162631,BENIGN
-0.24517798,-0.14817038,-0.8389747,-0.46589756,-0.07015684,-0.17703657,-0.11056566,-0.28735262,-0.007700594,-0.58118534,-0.007652491,-0.27083802,-0.049226247,-0.5748887,-0.0058258944,-0.2817387,-0.5273726,-0.2507648,-0.5273726,-0.0077005452,-0.27604592,-0.11633767,-0.49044272,-0.49455976,-0.0058258944,-0.3445686,-0.01366701,-0.5748885,-0.46763358,-0.28735262,-0.5754683,BENIGN
-0.24517798,-0.14723875,1.0493779,-0.4820006,-0.29501432,-0.17657204,-0.3813945,-0.09013786,-0.0076889964,-0.429218,-0.011514445,-0.27083802,-0.3708982,-0.4286178,-0.010222224,-0.23002633,-0.4325615,-0.16455193,-0.4325615,-0.007688945,-0.45555168,-0.3845199,-0.47729564,-0.46679363,-0.010222224,-0.3445686,-0.013002306,-0.428618,-0.43834102,-0.09013786,-0.5754683,BENIGN
-0.2107726,0.39521047,1.0493779,-0.47637507,-0.30215558,0.09036309,-0.3813945,-0.31364793,-0.007714063,-0.5993006,-0.011514445,-0.27083802,-0.3708982,-0.5914477,-0.010222224,-0.28863367,-0.5366983,-0.16455193,-0.5366983,-0.0077140164,-0.45647728,-0.38590413,-0.49044272,-0.49729085,-0.010222224,-0.3445686,-0.013002306,-0.5914475,-0.4705148,-0.31364793,-0.5754683,BENIGN
-0.24517798,-0.14820002,-0.8389747,0.6585714,-0.30215052,-0.049599472,-0.3813925,-0.2632486,-0.007714063,-0.57152385,-0.012918793,-0.27083015,-0.37089527,-0.55970967,-0.011101489,-0.23577215,-0.5366983,0.68033403,-0.5366983,-0.0077140164,-0.45647204,-0.3859021,-0.46116456,-0.47635245,-0.011101489,-0.34456605,-0.010343489,-0.55970955,-0.4705148,-0.2632486,-0.5754683,BENIGN
-0.24517798,-0.1481854,-0.8389747,-0.46589756,0.16819553,-0.17704077,0.076306276,-0.28735262,-0.007702839,-0.58118534,-0.008530208,-0.27083802,0.22221482,-0.5748887,-0.0067051603,-0.2817387,-0.5273726,-0.24501726,-0.5273726,-0.0077027907,-0.15164776,0.06964903,-0.49044272,-0.49455976,-0.0067051603,-0.3445686,-0.01366701,-0.5748885,-0.46763358,-0.28735262,-0.5754683,BENIGN
-0.24517798,-0.14820002,-0.8389747,-0.46399897,0.33248523,-0.17704174,0.111514226,-0.28735262,-0.007714063,-0.58118534,-0.012918793,0.011382498,0.34805223,-0.5748887,-0.011101489,-0.2817387,-0.5366983,0.92173,-0.5366983,-0.0077140164,-0.12743631,0.104691766,-0.49044272,-0.49455976,-0.011101489,0.29871258,-0.009235648,-0.5748885,-0.4705148,-0.28735262,-0.5754683,DDOS
-0.24517798,0.18437909,2.3082798,-0.4820006,-0.30215445,-0.013385428,-0.3813889,-0.12519826,-0.0076377406,-0.3982207,-0.0094079245,-0.27083763,-0.37088993,-0.39136013,-0.009342957,-0.23921964,-0.37816164,-0.124319255,-0.37816164,-0.0076376805,-0.4564736,-0.38590083,-0.44445056,-0.45086223,-0.009342957,-0.3445686,-0.010343489,-0.39136043,-0.42153382,-0.12519826,-0.5754683,BENIGN
-0.21892713,-0.14771762,1.0493779,1.5713102,-0.29266438,-0.17684726,-0.3720648,0.56067085,-0.0033760497,2.8022614,-0.0041416236,-0.26333496,-0.36048216,2.8288076,-0.0058258944,0.16988252,2.4669497,-0.14730935,2.4669497,-0.003375236,-0.44539237,-0.37662038,1.721758,1.480022,-0.0058258944,-0.330929,-0.0072415355,2.8287995,1.615499,0.56067085,0.62997246,DOS HULK
-0.24517798,-0.1468906,1.0493779,-0.4820006,-0.29691643,-0.17640072,-0.3813945,-0.041929808,-0.007664678,-0.34166062,-0.012041075,-0.27083802,-0.3708982,-0.3237443,-0.010222224,-0.21738553,-0.3315332,-0.16455193,-0.3315332,-0.0076646227,-0.4557982,-0.3848886,-0.43292403,-0.43720675,-0.010222224,-0.3445686,-0.013002306,-0.3237448,-0.40712765,-0.041929808,-0.5754683,BENIGN
-0.24517798,-0.14820002,-0.8389747,-0.41547894,-0.3021356,-0.099320896,-0.38138187,-0.25083137,-0.007714063,-0.5623152,-0.012918793,-0.2708235,-0.3708722,-0.55189013,-0.011101489,-0.2530096,-0.5366983,0.43893802,-0.5366983,-0.0077140164,-0.45647046,-0.38589397,-0.4726525,-0.4831802,-0.011101489,-0.34454536,-0.011451329,-0.5518901,-0.4705148,-0.25083137,-0.5754683,BENIGN
-0.21870372,-0.14637373,-0.8389747,0.09405154,-0.2996579,-0.17625871,-0.3799524,0.31890014,-0.0068614255,0.4242146,-0.008881294,-0.26918107,-0.36875638,0.47778872,-0.007584426,0.2020591,0.34885326,-0.14041232,0.34885326,-0.006861228,-0.4545267,-0.3844709,0.63822263,0.53460795,-0.007584426,-0.34193453,-0.010786625,0.47778618,0.61811167,0.31890014,2.0076866,BENIGN
-0.24517798,-0.070371404,-0.8389747,-0.4820006,-0.3020799,-0.1387462,-0.3813945,-0.05069491,-0.0076669226,-0.35172468,-0.012041075,-0.27083802,-0.3708982,-0.33478364,-0.010222224,-0.21968386,-0.34085888,-0.16455193,-0.34085888,-0.0076668677,-0.45646748,-0.38588944,-0.43621084,-0.43993786,-0.010222224,-0.3445686,-0.01366701,-0.3347841,-0.41000888,-0.05069491,-0.5754683,BENIGN
-0.21892713,-0.14819849,1.0493779,-0.4627332,1.5534207,-0.17704408,3.9491606,-0.11588535,-0.0033760497,1.9791124,-0.0055459705,1.1460799,3.2659938,1.9467261,-0.0067051603,0.12621431,3.0676792,0.036611397,3.0676792,-0.003375236,2.4296682,3.9243503,3.3519473,4.1164393,-0.0067051603,3.9178581,-0.00015135708,1.9467392,4.3968506,-0.11588535,3.4249432,DOS HULK
-0.24517798,-0.14637703,1.0493779,-0.4820006,-0.29965335,-0.17614801,-0.37992546,-0.15149356,-0.0075337333,-0.24122128,-0.010110098,-0.27083763,-0.36843032,-0.20783153,-0.009342957,-0.24611463,-0.16211659,-0.124319255,-0.16211659,-0.0075336546,-0.45550105,-0.3844444,-0.33141884,-0.38759187,-0.009342957,-0.3445686,-0.011229761,-0.20783229,-0.3547852,-0.15149356,-0.5754683,BENIGN
-0.24517798,-0.14819919,-0.8389747,-0.4820006,5.2569866,-0.17704467,2.8566792,-0.116433166,-0.007520639,-0.20559451,-0.011163359,7.135321,5.0716343,-0.17265143,-0.009342957,-0.23692131,-0.13491668,-0.124319255,-0.13491668,-0.007520558,1.7037464,2.8380253,-0.3186054,-0.3602809,-0.009342957,-0.3445686,-0.01255917,-0.17264457,-0.32597288,-0.116433166,-0.218754,BENIGN
-0.24517798,-0.1472049,1.0493779,-0.4820006,-0.29940397,-0.17631055,-0.38003287,-0.16902377,-0.0076310067,-0.43238097,-0.010110098,-0.26980135,-0.36875355,-0.4286178,-0.009342957,-0.25071126,-0.36417308,0.036611397,-0.36417308,-0.007630945,-0.45468748,-0.3845512,-0.43627492,-0.4467656,-0.009342957,-0.3425219,-0.007684672,-0.428618,-0.41721198,-0.16902377,-0.5754683,BENIGN
-0.24517798,-0.1477739,1.0493779,-0.4820006,-0.28602996,-0.17683539,-0.3813945,-0.12081572,-0.0075988313,-0.20076373,-0.011514445,-0.27083802,-0.3708982,-0.10571792,-0.010222224,-0.23807047,-0.05797977,-0.16455193,-0.05797977,-0.0075987643,-0.45438716,-0.3827784,-0.27351514,-0.35709465,-0.010222224,-0.3445686,-0.013002306,-0.1057189,-0.32261142,-0.12081572,-0.5754683,BENIGN
-0.24517798,-0.14802462,-0.8389747,-0.4820006,-0.26296332,-0.17695875,-0.3813945,-0.072607666,-0.0076717865,-0.37487203,-0.012041075,-0.27083802,-0.3708982,-0.35962212,-0.010222224,-0.22542968,-0.36106452,-0.16455193,-0.36106452,-0.0076717325,-0.4513974,-0.37830725,-0.44278443,-0.44585523,-0.010222224,-0.3445686,-0.01366701,-0.35962248,-0.41625157,-0.072607666,-0.5754683,BENIGN
-0.24517798,-0.14677845,-0.8389747,-0.4820006,-0.29940394,-0.17634553,-0.377643,-0.14272846,-0.007558426,-0.39432922,-0.0094079245,-0.26797673,-0.36677527,-0.39411995,-0.007584426,-0.24381629,-0.37505308,-0.092133135,-0.37505308,-0.0075583514,-0.45397088,-0.38217258,-0.44168612,-0.44995186,-0.007584426,-0.33892265,-0.010343489,-0.39412025,-0.4205734,-0.14272846,-0.5754683,BENIGN
-0.24517798,-0.14820002,-0.8389747,-0.46406928,-0.30214518,-0.030232742,-0.3813945,-0.31364793,-0.007714063,-0.5993006,-0.012918793,-0.27082777,-0.3708982,-0.5914477,-0.011101489,-0.28863367,-0.5366983,0.19754204,-0.5366983,-0.0077140164,-0.45647594,-0.3859021,-0.49044272,-0.49729085,-0.011101489,-0.3445686,-0.01255917,-0.5914475,-0.4705148,-0.31364793,-0.5754683,BENIGN
-0.24517798,-0.14571403,1.0493779,-0.4820006,-0.30032405,-0.17582174,-0.38031727,-0.12958081,-0.0076339995,-0.39399374,-0.010110098,-0.27083793,-0.36908856,-0.38584048,-0.009342957,-0.2403688,-0.3703902,-0.124319255,-0.3703902,-0.007633939,-0.45576185,-0.38483435,-0.43977338,-0.44858631,-0.009342957,-0.3445686,-0.011229761,-0.38584077,-0.4191328,-0.12958081,-0.5754683,BENIGN
-0.13202004,-0.14775191,-0.8389747,0.09405154,-0.29570654,-0.17676944,-0.36836103,0.0073738815,-0.0065542664,-0.027230514,-0.005370427,-0.26587486,-0.36241052,-0.04237983,-0.0040673628,-0.045011032,0.06558556,0.036611397,0.06558556,-0.0065540145,-0.44056582,-0.37293416,0.08548395,0.16727564,-0.0040673628,-0.33383292,-0.00081606134,-0.042381003,0.2305856,0.0073738815,1.9578476,BENIGN
-0.23154987,-0.14798376,1.0493779,1.5713102,-0.28399718,-0.1769453,-0.3391256,-0.11079846,-0.0060248757,0.3138244,-0.0013329295,-0.26807058,-0.3384115,0.2988728,-0.0040673628,-0.061099317,0.340499,-0.09749749,0.340499,-0.0060245297,-0.42350554,-0.34383562,0.29663917,0.16181344,-0.0040673628,-0.34188366,-0.0019239018,0.29887095,0.22482315,-0.11079846,1.2204481,BENIGN
-0.21211308,-0.14694425,-0.8389747,-0.4642099,-0.296692,-0.17642713,-0.3813945,-0.31364793,-0.007714063,-0.5993006,-0.012041075,-0.27083802,-0.3708982,-0.5914477,-0.010222224,-0.28863367,-0.5366983,-0.16455193,-0.5366983,-0.0077140164,-0.45576912,-0.38484508,-0.49044272,-0.49729085,-0.010222224,-0.3445686,-0.01366701,-0.5914475,-0.4705148,-0.31364793,-0.5754683,BENIGN
-0.24517798,-0.14782041,1.0493779,-0.4820006,-0.29009092,-0.17685828,-0.3743389,-0.16025867,-0.007616041,-0.37768996,-0.010110098,-0.27083763,-0.35904497,-0.36238194,-0.009342957,-0.24841295,-0.33308747,-0.124319255,-0.33308747,-0.0076159774,-0.45178273,-0.37888387,-0.41560796,-0.43766195,-0.009342957,-0.3445686,-0.011229761,-0.3623823,-0.40760785,-0.16025867,-0.5754683,BENIGN
-0.24517798,0.2036033,-0.8389747,-0.4820006,-0.3021552,-0.003925339,-0.3813893,-0.12081572,-0.0076601882,-0.43263975,-0.011163359,-0.27083772,-0.37089056,-0.4313776,-0.009342957,-0.23807047,-0.42479008,-0.124319255,-0.42479008,-0.0076601324,-0.45647386,-0.38590127,-0.46861595,-0.4645177,-0.009342957,-0.3445686,-0.01255917,-0.43137783,-0.43594,-0.12081572,-0.5754683,BENIGN
-0.24517798,0.09427797,1.0493779,-0.4820006,-0.3021493,-0.057723504,-0.3813898,-0.15587611,-0.0076594404,-0.4459243,-0.010110098,-0.2708332,-0.37089026,-0.44103703,-0.009342957,-0.24726379,-0.4232358,-0.124319255,-0.4232358,-0.007659384,-0.4564716,-0.38589978,-0.46160018,-0.4640625,-0.009342957,-0.3445686,-0.011229761,-0.4410372,-0.4354598,-0.15587611,-0.5754683,BENIGN
-0.20719802,0.42596954,1.0493779,-0.4559826,-0.30215627,0.1054994,-0.3813945,-0.31364793,-0.007714063,-0.5993006,-0.011514445,-0.27083802,-0.3708982,-0.5914477,-0.010222224,-0.28863367,-0.5366983,-0.16455193,-0.5366983,-0.0077140164,-0.45647737,-0.38590425,-0.49044272,-0.49729085,-0.010222224,-0.3445686,-0.013002306,-0.5914475,-0.4705148,-0.31364793,-0.5754683,BENIGN
-0.2417151,-0.14564627,-0.8389747,0.09405154,-0.300373,-0.17594548,-0.3803665,0.3335087,-0.0073878234,-0.10301652,-0.008881294,-0.26964712,-0.36938113,-0.072994195,-0.007584426,0.21355073,-0.19786505,-0.14041232,-0.19786505,-0.007387719,-0.4550828,-0.38488325,-0.035736486,-0.10583389,-0.007584426,-0.34273106,-0.010786625,-0.07299529,-0.057537846,0.3335087,1.4397018,BENIGN
1.5673597,0.14440563,-0.8389747,-0.41547894,-0.30214474,-0.033056058,-0.3813945,-0.28735262,-0.007711818,-0.58118534,-0.012041075,-0.27083802,-0.3708982,-0.5748887,-0.010222224,-0.2817387,-0.5273726,-0.16455193,-0.5273726,-0.007711771,-0.45647588,-0.38590202,-0.49044272,-0.49455976,-0.010222224,-0.3445686,-0.01366701,-0.5748885,-0.46763358,-0.28735262,-0.5754683,BENIGN
-0.24517798,-0.14760095,1.0493779,-0.4820006,-0.29068902,-0.17675027,-0.3813945,-0.12081572,-0.007687126,-0.43827564,-0.012041075,-0.27083802,-0.3708982,-0.43137765,-0.010222224,-0.23807047,-0.42479008,-0.16455193,-0.42479008,-0.007687074,-0.45499107,-0.3836815,-0.46743527,-0.4645177,-0.010222224,-0.3445686,-0.013002306,-0.43137783,-0.43594,-0.12081572,-0.5754683,BENIGN
3.0166304,-0.14819404,-0.8389747,1.5713102,0.082211465,-0.1770392,-0.15749924,-0.29611772,-0.007714063,-0.59205455,-0.011514445,-0.014446532,0.004680209,-0.5831682,-0.010222224,-0.2817387,-0.5366983,0.07684405,-0.5366983,-0.0077140164,-0.30701473,-0.16305783,-0.48576558,-0.49455976,-0.010222224,0.06638352,-0.010343489,-0.583168,-0.4705148,-0.29611772,-0.5754683,BENIGN
-0.24517798,-0.14820002,1.0493779,-0.45274794,-0.3021515,0.025317866,-0.3813945,-0.31364793,-0.007714063,-0.5993006,-0.012918793,-0.27083057,-0.3708982,-0.5914477,-0.011101489,-0.28863367,-0.5366983,0.19754204,-0.5366983,-0.0077140164,-0.45647678,-0.38590333,-0.49044272,-0.49729085,-0.011101489,-0.3445686,-0.011229761,-0.5914475,-0.4705148,-0.31364793,-0.5754683,BENIGN
-0.24517798,-0.1479305,2.3082798,-0.4820006,-0.27665353,-0.17691244,-0.3813945,-0.12519826,-0.007647842,-0.3346158,-0.011514445,-0.27083802,-0.3708982,-0.28786656,-0.010222224,-0.23921964,-0.26159057,-0.16455193,-0.26159057,-0.007647784,-0.45317185,-0.3809609,-0.38033554,-0.41672355,-0.010222224,-0.3445686,-0.01255917,-0.28786713,-0.38551837,-0.12519826,-0.5754683,BENIGN
-0.24517798,-0.14766812,-0.8389747,-0.4820006,-0.29354897,-0.17678332,-0.37636495,-0.14711101,-0.007550195,-0.26597887,-0.011163359,-0.2708334,-0.36244875,-0.23680976,-0.009342957,-0.24496545,-0.19631077,-0.124319255,-0.19631077,-0.0075501194,-0.45312738,-0.38089857,-0.34934804,-0.39760587,-0.009342957,-0.3445686,-0.01255917,-0.23681042,-0.36534974,-0.14711101,-0.5754683,BENIGN
-0.24517798,0.19760667,-0.8389747,-0.4820006,-0.30215496,-0.006876234,-0.38138926,-0.12519826,-0.0076339995,-0.39218223,-0.011163359,-0.27083763,-0.37089047,-0.38446057,-0.009342957,-0.23921964,-0.3703902,-0.124319255,-0.3703902,-0.007633939,-0.45647377,-0.38590118,-0.4405529,-0.44858631,-0.009342957,-0.3445686,-0.01255917,-0.38446087,-0.4191328,-0.12519826,-0.5754683,BENIGN
-0.24517798,0.17553389,1.0493779,-0.4820006,-0.30215406,-0.017738082,-0.38138637,-0.15149356,-0.0076474682,-0.4247898,-0.010110098,-0.27083793,-0.37088448,-0.4175785,-0.009342957,-0.24611463,-0.39836732,-0.124319255,-0.39836732,-0.0076474096,-0.45647344,-0.38589844,-0.44990724,-0.4567796,-0.009342957,-0.3445686,-0.011229761,-0.41757873,-0.4277765,-0.15149356,-0.5754683,BENIGN
-0.24517798,-0.14819929,-0.8389747,-0.4820006,6.1157126,-0.17704473,3.3681543,-0.07041639,-0.0076167895,-0.3408555,-0.010636728,8.290899,5.9282517,-0.33547902,-0.009342957,-0.22313136,-0.33464175,-0.124319255,-0.33464175,-0.0076167258,2.0390832,3.346092,-0.42826256,-0.42764792,-0.009342957,-0.3445686,-0.011451329,-0.33547404,-0.39704332,-0.07041639,-0.2813898,BENIGN
-0.24517798,0.15459588,1.0493779,-0.4820006,-0.30215308,-0.028041514,-0.38138813,-0.15587611,-0.007655699,-0.43988585,-0.010110098,-0.27083763,-0.37088865,-0.43413746,-0.009342957,-0.24726379,-0.4154644,-0.124319255,-0.4154644,-0.007655642,-0.45647305,-0.38590005,-0.45770255,-0.46178663,-0.009342957,-0.3445686,-0.011229761,-0.43413764,-0.43305877,-0.15587611,-0.5754683,BENIGN
-0.24517798,0.10539154,-0.8389747,-0.4820006,-0.30215016,-0.052254602,-0.3813842,-0.1734063,-0.007621279,-0.39157838,-0.011163359,-0.27083793,-0.370881,-0.37618107,-0.009342957,-0.25186044,-0.34396744,-0.124319255,-0.34396744,-0.007621216,-0.45647192,-0.3858963,-0.4187261,-0.44084823,-0.009342957,-0.3445686,-0.01255917,-0.3761814,-0.4109693,-0.1734063,-0.5754683,BENIGN
-0.24517798,-0.14720324,-0.8389747,-0.4820006,-0.29526922,-0.17655456,-0.3813945,-0.072607666,-0.007672535,-0.37688485,-0.012041075,-0.27083802,-0.3708982,-0.36238194,-0.010222224,-0.22542968,-0.36417308,-0.16455193,-0.36417308,-0.007672481,-0.45558473,-0.3845693,-0.4444278,-0.4467656,-0.010222224,-0.3445686,-0.01366701,-0.3623823,-0.41721198,-0.072607666,-0.5754683,BENIGN
2.7578082,-0.14819469,-0.8389747,0.09405154,0.12818572,-0.17703983,-0.13218284,-0.31364793,-0.007714063,-0.5993006,-0.011514445,0.01621954,0.045926664,-0.5914477,-0.010222224,-0.28863367,-0.5366983,0.07684405,-0.5366983,-0.0077140164,-0.28913787,-0.13785961,-0.49044272,-0.49729085,-0.010222224,0.11015016,-0.010786625,-0.5914475,-0.4705148,-0.31364793,-0.5754683,BENIGN
-0.01595776,0.80276835,-0.8389747,-0.46406928,-0.302161,0.17392814,-0.38139194,-0.28735262,-0.0077095735,-0.58118534,-0.011163359,-0.27083802,-0.3708929,-0.5748887,-0.009342957,-0.2817387,-0.5273726,-0.2047846,-0.5273726,-0.007709526,-0.45647708,-0.3859039,-0.49044272,-0.49455976,-0.009342957,-0.3445686,-0.01366701,-0.5748885,-0.46763358,-0.28735262,-0.5754683,BENIGN
-0.21658131,0.17553389,-0.8389747,-0.47595316,-0.302147,-0.017738082,-0.3813945,-0.28735262,-0.007711818,-0.58118534,-0.012041075,-0.27083802,-0.3708982,-0.5748887,-0.010222224,-0.2817387,-0.5273726,-0.16455193,-0.5273726,-0.007711771,-0.45647618,-0.38590246,-0.49044272,-0.49455976,-0.010222224,-0.3445686,-0.01366701,-0.5748885,-0.46763358,-0.28735262,-0.5754683,BENIGN
-0.21658131,-0.14819625,-0.8389747,-0.46589756,0.7947873,-0.17704342,2.7829034,6.953246,-0.007690867,1.4741924,-0.0044927103,0.9450986,2.01101,1.4213203,-0.0031880974,4.744702,-0.525991,-0.11627274,-0.525991,-0.007690816,1.6762505,2.7635596,1.4539052,1.4964086,-0.0031880974,3.0470397,-0.0063552633,1.4213248,-0.46091068,6.953246,-0.56949353,BENIGN
-0.21624619,0.41533676,1.0493779,-0.45513877,-0.30215603,0.10026709,-0.3813945,-0.31364793,-0.007714063,-0.5993006,-0.011514445,-0.27083802,-0.3708982,-0.5914477,-0.010222224,-0.28863367,-0.5366983,-0.16455193,-0.5366983,-0.0077140164,-0.45647734,-0.38590422,-0.49044272,-0.49729085,-0.010222224,-0.3445686,-0.013002306,-0.5914475,-0.4705148,-0.31364793,-0.5754683,BENIGN
0.3028505,-0.14816469,1.0493779,1.5713102,-0.21874225,-0.17702335,-0.15891913,-0.031703845,-0.0060630366,0.34269568,-0.0041416236,-0.2059161,-0.19817443,0.32702282,-0.0058258944,0.104380205,0.6064753,0.025116337,0.6064753,-0.0060626976,-0.30509326,-0.16447365,0.3208768,0.16181344,-0.0058258944,-0.14042109,0.0016211875,0.32702106,0.22482315,-0.031703845,1.3563432,BENIGN
-0.24517798,-0.1474526,1.0493779,-0.4820006,-0.2960344,-0.17667727,-0.37781715,-0.14272846,-0.00766393,-0.44773585,-0.011163359,-0.2708332,-0.36488834,-0.44517675,-0.009342957,-0.24381629,-0.4325615,-0.124319255,-0.4325615,-0.0076638744,-0.4540938,-0.38234392,-0.46861595,-0.46679363,-0.009342957,-0.3445686,-0.011229761,-0.44517693,-0.43834102,-0.14272846,-0.5754683,BENIGN
2.7578082,-0.14819482,-0.8389747,0.09405154,0.1394816,-0.17703997,-0.12467918,-0.29611772,-0.007714063,-0.59205455,-0.011514445,0.023754176,0.059287567,-0.5831682,-0.010222224,-0.2817387,-0.5366983,0.07684405,-0.5366983,-0.0077140164,-0.2847455,-0.13038963,-0.48576558,-0.49455976,-0.010222224,0.1256342,-0.010786625,-0.583168,-0.4705148,-0.29611772,-0.5754683,BENIGN
-0.2184803,0.2928288,-0.8389747,-0.40999407,-0.30215263,0.03998185,-0.3813945,-0.28735262,-0.007711818,-0.58118534,-0.012041075,-0.27083802,-0.3708982,-0.5748887,-0.010222224,-0.2817387,-0.5273726,-0.16455193,-0.5273726,-0.007711771,-0.45647693,-0.38590357,-0.49044272,-0.49455976,-0.010222224,-0.3445686,-0.01366701,-0.5748885,-0.46763358,-0.28735262,-0.5754683,BENIGN
-0.21959737,-0.14772277,-0.8389747,0.09405154,-0.2913613,-0.17686893,-0.36465567,-0.27566582,-0.0033715602,2.912957,-0.007125861,-0.2707472,-0.3536913,2.9757838,-0.0058258944,-0.2656504,2.4700582,-0.18179451,2.4700582,-0.0033707456,-0.445273,-0.36924556,2.5528667,2.160975,-0.0058258944,-0.34444135,-0.010786625,2.9757752,2.3338869,-0.27566582,1.1136161,DDOS
0.3239629,-0.1481958,1.0493779,1.5713102,0.48899543,-0.17704287,0.06799641,-0.13956329,-0.00741289,-0.46818027,0.009901847,0.41210312,0.23942257,-0.46806753,0.0029667628,0.15379424,-0.45849854,-0.029654162,-0.45849854,-0.00741279,2.9275632,0.06137868,-0.3103907,-0.2592304,0.0029667628,0.20768307,0.017574089,-0.46806723,-0.21936719,-0.13956329,1.9969038,BENIGN
-0.21892713,-0.14819787,-0.8389747,-0.4627332,1.0745654,-0.17704377,3.3638315,-0.15051967,-0.0033760497,1.6519046,-0.0041416236,0.79436266,2.5488603,1.6035233,-0.0058258944,0.08944108,2.4669497,0.025116337,2.4669497,-0.003375236,2.0417569,3.341765,2.1067562,2.7982306,-0.0058258944,3.1043305,0.0009564833,1.6035305,3.0061748,-0.15051967,2.222453,DOS HULK
-0.24517798,-0.14820002,-0.8389747,-0.46435055,-0.30214927,0.0012270358,-0.3813945,-0.28735262,-0.007714063,-0.58118534,-0.012918793,-0.2708296,-0.3708982,-0.5748887,-0.011101489,-0.2817387,-0.5366983,0.19754204,-0.5366983,-0.0077140164,-0.45647648,-0.38590288,-0.49044272,-0.49455976,-0.011101489,-0.3445686,-0.01255917,-0.5748885,-0.4705148,-0.28735262,-0.5754683,BENIGN
-0.21959737,-0.14818473,-0.8389747,-0.46399897,-0.11471535,-0.1770353,-0.017136756,-0.28297007,-0.0033715602,1.9172184,-0.008003578,-0.1495796,-0.0655346,1.8845412,-0.0067051603,-0.2656504,3.0714092,0.036611397,3.0714092,-0.0033707456,-0.16491833,-0.023356019,2.50275,2.160975,-0.0067051603,0.012721364,-0.005247423,1.8845371,2.3338869,-0.28297007,2.3710546,DDOS
-0.24517798,0.20158145,-0.8389747,-0.4820006,-0.30215514,-0.004920275,-0.3813873,-0.16025867,-0.007675902,-0.474305,-0.010110098,-0.27083772,-0.3708861,-0.47277507,-0.009342957,-0.24841295,-0.45742998,-0.124319255,-0.45742998,-0.0076758484,-0.45647383,-0.38589925,-0.47797027,-0.47407654,-0.009342957,-0.3445686,-0.01255917,-0.47277516,-0.4460243,-0.16025867,-0.5754683,BENIGN
-0.21959737,-0.14819816,-0.8389747,-0.46399897,1.3950454,-0.177044,3.3902373,-0.28297007,-0.003373805,1.7482427,-0.007125861,1.1259817,2.6641138,1.7064875,-0.0058258944,-0.2656504,2.468504,-0.009368787,2.468504,-0.0033729908,2.403319,3.368047,1.8415314,2.160975,-0.0058258944,3.310577,-0.005247423,1.7064983,2.3338869,-0.28297007,1.6153721,DDOS
-0.24517798,-0.1458719,-0.8389747,-0.4820006,-0.30019903,-0.17589942,-0.38024423,-0.17778885,-0.0076302583,-0.40788218,-0.010110098,-0.27083793,-0.3689658,-0.39411995,-0.009342957,-0.2530096,-0.3626188,-0.124319255,-0.3626188,-0.007630197,-0.4557132,-0.38476163,-0.42730093,-0.4463104,-0.009342957,-0.3445686,-0.01255917,-0.39412025,-0.41673177,-0.17778885,-0.5754683,BENIGN
-0.24517798,0.25754648,-0.8389747,-0.4820006,-0.30215693,0.022619687,-0.38138834,-0.116433166,-0.0076684193,-0.4441128,-0.011163359,-0.27083772,-0.37088785,-0.44517675,-0.009342957,-0.23692131,-0.44188717,-0.124319255,-0.44188717,-0.007668365,-0.45647454,-0.38590032,-0.47797027,-0.4695247,-0.009342957,-0.3445686,-0.01255917,-0.44517693,-0.44122225,-0.116433166,-0.5754683,BENIGN
